"latitude","longitude","@id","name","tourism","hiking","bicycle"
46.2171608,11.0422995,"node/1319823568","Dolomiti di Brenta Bike","information",,"no"
46.2373367,11.0312196,"node/1319823579","Dolomiti di Brenta Bike","information",,"no"
45.804906,11.1752153,"node/1330076746",,"information",,
45.8189754,11.146518,"node/1330078395",,"information",,
45.8297055,11.1530336,"node/1330080033",,"information",,
46.0891607,11.0867352,"node/1331498994",,"information",,
46.082504,11.0878659,"node/1331499085",,"information",,
46.0844926,11.0979303,"node/1331499090",,"information",,
46.2416953,11.0833022,"node/1331510689",,"information","yes",
46.2467299,11.0832067,"node/1331510882",,"information","yes",
46.2360138,11.0668379,"node/1331510910","Sella Tor di Visione","information","yes",
46.2497338,11.0793998,"node/1331510986",,"information","yes",
46.2484137,11.0760148,"node/1331511065",,"information","yes",
46.2314997,11.0698877,"node/1331511077",,"information","yes",
46.2362727,11.0673717,"node/1331511160",,"information","yes",
46.2398804,11.0761116,"node/1331511204",,"information","yes",
46.2447135,11.0826835,"node/1331511217",,"information","yes",
46.2322836,11.0704509,"node/1331511295",,"information","yes",
46.1163397,11.118394,"node/1338599039",,"information",,
46.1176153,11.1211132,"node/1338599042",,"information",,
46.1190669,11.1199005,"node/1338599060",,"information",,
46.1226397,11.1169474,"node/1338599066",,"information",,
46.1204244,11.1207684,"node/1338599075",,"information",,
46.1159288,11.1171638,"node/1338599103",,"information",,
46.1218182,11.1177304,"node/1338599111",,"information",,
46.4246357,11.6368794,"node/1339604441",,"information",,
46.4259428,11.6338467,"node/1339604458","Mandra de Vael","information",,
46.1297431,11.3979503,"node/1340059728",,"information",,
46.1291976,11.4011606,"node/1340060161","Passo dei Garofani","information",,
46.4201349,11.6298621,"node/1346355070",,"information",,
46.4203244,11.6158552,"node/1346355074",,"information",,
46.426074,11.6662104,"node/1346355278",,"information",,
46.4263467,11.6443009,"node/1346355311","Rondolaz","information","yes",
46.4264952,11.6565384,"node/1346355326",,"information",,
46.4282648,11.6707514,"node/1346355430",,"information",,
46.4321892,11.6669939,"node/1346355471",,"information",,
46.4323113,11.6588901,"node/1346355473",,"information",,
46.4333464,11.6609194,"node/1346355487",,"information",,
46.4335409,11.6613204,"node/1346355492",,"information",,
46.4336532,11.6646899,"node/1346355496",,"information",,
46.4338613,11.6626912,"node/1346355500",,"information",,
46.4341747,11.6631731,"node/1346355501",,"information",,
46.4424429,11.6435035,"node/1346355520",,"information",,
46.4452508,11.640277,"node/1346355534",,"information",,
46.4471752,11.6417717,"node/1346355552",,"information",,
46.4566393,11.6588471,"node/1346355553",,"information",,
46.4596675,11.6311261,"node/1346355570",,"information",,
46.4712934,11.6561001,"node/1346355629",,"information",,
46.4758522,11.6497106,"node/1346355632",,"information",,
46.4785598,11.6554252,"node/1346355633",,"information",,
46.4417543,10.8174918,"node/1348532841",,"information",,
46.4285523,10.8665084,"node/1348532900",,"information",,
46.4416113,10.8191767,"node/1348533185",,"information",,
46.4364896,10.8250475,"node/1348533188",,"information",,
46.4302882,10.875286,"node/1348533262","Malga Bordolona di Sopra","information",,
46.4290845,10.8621281,"node/1350479867","Passo Palù","information",,
46.2061523,10.8521875,"node/1355671848","Vallesinella di Sotto","information","yes",
46.1736572,10.8922521,"node/1355671855",,"information",,
46.1754884,10.8720434,"node/1355671863",,"information",,
46.1757597,10.8885666,"node/1355671872",,"information",,
46.1775651,10.8866466,"node/1355671929",,"information",,
46.1784713,10.861152,"node/1355671958",,"information",,
46.1922241,10.8815288,"node/1355672140",,"information",,
46.1992327,10.8387206,"node/1355672196",,"information",,
46.1993443,10.8383108,"node/1355672209",,"information",,
46.1993746,10.8223651,"node/1355672214",,"information","no","no"
46.1995038,10.8275492,"node/1355672227",,"information",,
46.1995675,10.8239358,"node/1355672232",,"information","no","no"
46.1999525,10.858415,"node/1355672264","Rifugio Casinei","information","yes",
46.2000225,10.858284,"node/1355672268","Rifugio Casinei","information","yes",
46.2001471,10.8333787,"node/1355672273",,"information",,
46.2050912,10.8412411,"node/1355672325",,"information",,
46.206469,10.8518597,"node/1355672350",,"information","yes",
46.2070482,10.8505177,"node/1355672360",,"information",,
46.2072514,10.8500875,"node/1355672364",,"information",,
46.2075542,10.8464928,"node/1355672371",,"information",,
46.2077491,10.8466123,"node/1355672378",,"information",,
46.1540862,10.8994812,"node/1356089883",,"information",,
45.8109259,10.8910543,"node/1356821940",,"information","yes",
45.8042352,10.9183914,"node/1356822079",,"information","yes",
46.0526317,10.853673,"node/1357186404",,"information","yes",
46.1639357,11.3596024,"node/1363577407",,"information","yes",
46.1284232,11.3777162,"node/1364886478","Baiti del Laner","information",,
46.1301435,11.3800148,"node/1364886479","Croce del Laner","information",,
46.1301875,11.3790639,"node/1364886486",,"information",,
46.1304563,11.3716977,"node/1364886489",,"information",,
46.1323136,11.3921215,"node/1364886497",,"information",,
46.1332494,11.1213819,"node/1364890480","Camparta media","information",,
46.1220759,11.1217258,"node/1368281397",,"information",,
45.8388482,10.9106294,"node/1372991884",,"information","yes",
45.8354374,10.9123994,"node/1372991986",,"information","yes",
46.4173653,10.9795012,"node/1373226157","Castello Basso","information",,
46.4168941,10.9856487,"node/1373231372",,"information",,
46.418133,10.982532,"node/1373232972",,"information",,
46.2050858,11.0415744,"node/1381050039",,"information",,
46.1763751,11.0530395,"node/1381612219",,"information","yes",
46.2138093,11.0479628,"node/1384748029",,"information",,
46.0733642,11.1054295,"node/1388564919",,"information","yes",
45.9957566,10.8897913,"node/1389912459",,"information","yes",
46.0515604,10.9021919,"node/1389912468",,"information","yes",
46.0354616,10.8931583,"node/1389912495",,"information","yes",
46.0008875,10.8929919,"node/1389912602",,"information","yes",
45.9767809,10.8793368,"node/1389912680",,"information","yes",
46.0230827,10.9145926,"node/1389912739",,"information","yes",
46.0347225,10.9170748,"node/1389912752",,"information",,
46.035663,10.9037508,"node/1389912775",,"information","yes",
46.0289821,10.9171062,"node/1389912986",,"information",,
46.0365222,10.8944036,"node/1389913362",,"information","yes",
46.0352514,10.8942428,"node/1389938619",,"information",,
45.9456258,10.8510602,"node/1389959326",,"information","yes",
45.9503889,10.8606405,"node/1389959442",,"information","yes",
46.1521915,10.8139977,"node/1397738176",,"information",,
46.1197623,10.8069139,"node/1397738177",,"information",,
46.1246746,10.8089361,"node/1397738178",,"information",,
46.1271175,10.8093828,"node/1397738179",,"information",,
46.1283337,10.8098435,"node/1397738182",,"information",,
46.1297074,10.8098617,"node/1397738183",,"information",,
46.1332129,10.8088252,"node/1397738184",,"information",,
46.1351641,10.8093313,"node/1397738185",,"information",,
46.1387322,10.8107265,"node/1397738187",,"information",,
46.1417217,10.8128622,"node/1397738189",,"information",,
46.1498996,10.8478588,"node/1397738297",,"information","yes",
46.1505276,10.847666,"node/1397738305",,"information","yes",
46.1515162,10.8477999,"node/1397738315",,"information",,
46.3752436,10.6723023,"node/1411634823",,"information",,
46.1490885,11.5139856,"node/1413099167",,"information","yes",
46.1532549,11.5134485,"node/1413099184",,"information","yes",
46.1532539,11.5125612,"node/1413099187",,"information","yes",
46.1824783,11.4860007,"node/1413099524",,"information","yes",
46.1325961,11.3264604,"node/1421187527",,"information","yes",
46.1223027,11.3148532,"node/1421187528",,"information","yes",
46.3384305,11.8004648,"node/1428415018",,"information",,
46.3687874,11.8059968,"node/1428416156",,"information",,
46.3778035,11.7939629,"node/1428416457",,"information",,
46.341086,11.789859,"node/1428937097",,"information",,
46.3422445,11.7710655,"node/1428937489",,"information",,
46.3475004,11.7764078,"node/1428938587","Segnale sentiero","information",,
46.2304535,10.8901297,"node/1431217195",,"information","yes",
46.4773078,11.2118957,"node/1432568184",,"information",,
46.2382464,11.8918181,"node/1432766857",,"information",,
46.2411541,11.8845357,"node/1432767160",,"information",,
46.2426077,10.8960462,"node/1432952121",,"information","yes",
46.2472225,10.8576401,"node/1432952285",,"information","yes",
45.8961278,11.1195098,"node/1442631799",,"information","yes",
45.8920536,11.1345133,"node/1442637641",,"information","yes",
46.4096026,11.7500413,"node/1455819484","Forca del Pief","information",,
46.4691946,11.8665473,"node/1468627972",,"information",,
46.4935588,11.7565255,"node/1471151139",,"information","yes",
46.4939114,11.6850478,"node/1471151141",,"information","yes",
46.2730918,11.0882985,"node/1475361643",,"information","yes",
45.8229966,10.8777558,"node/1478179141",,"information",,"yes"
45.8464301,10.7291724,"node/1486003810",,"information","no",
45.857873,10.7270432,"node/1486004719","Malga Cita","information","yes",
45.8425452,10.7347563,"node/1486116649",,"information","yes",
46.2463179,11.0717344,"node/1487741216",,"information","yes",
46.2402134,11.0621623,"node/1488968519","Cammino Jacopeo D'Anaunia","information","yes",
46.0806126,11.3970769,"node/1489113395","Trenca","information","yes",
46.0958562,11.3960262,"node/1489189266","Busa di Casa Pinello","information","yes",
46.0923511,11.3994528,"node/1489189280","Col del Sète","information","yes",
46.0845942,11.4002977,"node/1489189288","Lago dele Carezze","information","yes",
46.0940533,11.3658973,"node/1489189355","Passo della Portela","information","yes",
46.0737066,11.3878024,"node/1489189361","Rifugio Serot","information",,
46.0996888,11.3812402,"node/1489189371","Sette Laghi","information","yes",
46.0716129,11.3759388,"node/1489189381",,"information","yes",
46.0716197,11.3763335,"node/1489189386",,"information",,
46.071677,11.3769773,"node/1489189397",,"information",,"yes"
46.0718137,11.3748398,"node/1489189402",,"information",,
46.0732119,11.3740073,"node/1489189448",,"information",,"yes"
46.0735533,11.3865391,"node/1489189459",,"information","yes",
46.0739767,11.3902379,"node/1489189467",,"information","yes",
46.0743377,11.3846761,"node/1489189494","Malga Fravort","information","yes",
46.0748735,11.3781584,"node/1489189540",,"information","yes",
46.0753534,11.3777246,"node/1489189550",,"information","yes",
46.0771486,11.3733464,"node/1489189551",,"information",,
46.0771615,11.3724702,"node/1489189552",,"information","yes",
46.0772019,11.3729897,"node/1489189553",,"information","yes",
46.0783312,11.3925497,"node/1489189562",,"information",,
46.0822767,11.4009624,"node/1489189568",,"information",,
46.0822964,11.4009154,"node/1489189569",,"information","yes",
46.265988,11.0852709,"node/1492363091",,"information","yes",
46.2635022,11.0891377,"node/1497544429","Cammino Jacopeo D'Anaunia","information","yes",
45.9331168,10.8789398,"node/1498879276",,"information","yes",
45.9435264,10.8801182,"node/1501945941",,"information","yes",
45.9436385,10.8678234,"node/1501945945",,"information","yes",
45.9443356,10.8807238,"node/1501945988",,"information","yes",
45.946169,10.8667883,"node/1501946019",,"information","yes",
45.9488689,10.8851245,"node/1501946250",,"information","yes",
45.9527541,10.8886436,"node/1501946508",,"information","yes",
46.1416062,10.9654884,"node/1524975903",,"information","yes",
46.1442889,10.9651813,"node/1525442512",,"information","yes",
46.1834726,11.0280872,"node/1527057213",,"information","yes",
46.1859888,11.0406079,"node/1527057216",,"information","yes",
46.2650232,11.0867105,"node/1535734352",,"information",,
45.871191,11.0755388,"node/1538328528",,"information",,
46.2519386,11.0806147,"node/1544690295",,"information","yes",
46.2520361,11.0808321,"node/1544690311",,"information","yes",
46.2520579,11.0813089,"node/1544690337",,"information","yes",
46.2244536,11.1244567,"node/1558642140",,"information","yes",
46.22794,11.1235523,"node/1558645603",,"information","yes",
46.228132,11.1234184,"node/1558645609",,"information","yes",
46.2296503,11.1030263,"node/1558645630","Bait dei Manzi","information","yes",
46.2308099,11.1266138,"node/1558645928","Plon","information","yes",
46.2331927,11.1098587,"node/1558649391",,"information","yes",
46.2344907,11.1115297,"node/1558654762",,"information","yes",
46.237992,11.1219202,"node/1558666730","Baito Aiseli","information","yes",
46.2725433,11.0913652,"node/1560830807",,"information","yes",
46.2722786,11.0922128,"node/1560832798",,"information","yes",
46.1683119,11.7846452,"node/1563104190","Capitello San Antonio",,"yes","no"
45.9026469,10.9257781,"node/1583263155",,"information","yes",
45.9113972,10.9345001,"node/1583263168",,"information","yes",
45.8624621,10.8298262,"node/1601137416",,"information","yes",
45.8711647,10.7819154,"node/1601137536",,"information","yes",
45.8712813,10.7919614,"node/1601137544",,"information","yes",
45.8755043,10.7972831,"node/1601137624",,"information","yes",
45.8794929,10.7967695,"node/1601137753",,"information",,
45.8510523,10.7677393,"node/1607457395",,"information",,"yes"
46.4029046,11.6074204,"node/1609177663",,"information",,
45.8587897,10.6900026,"node/1613533397","Bocca Casèt","information","yes",
45.8662603,10.7452384,"node/1613533404",,"information","yes",
45.870903,10.7186858,"node/1613533413","Bochet de la Spinera","information","yes",
45.8797045,10.684631,"node/1613533445",,"information","yes",
45.9647671,10.9088475,"node/1619187437",,"information","yes","no"
45.9652933,10.9088781,"node/1619187442",,"information","yes",
45.9861974,10.9213822,"node/1619187609",,"information",,
45.9930456,10.9209445,"node/1619187680",,"information","yes",
45.9958504,10.9228788,"node/1619187752",,"information",,
46.0019347,10.9347984,"node/1619187784",,"information",,
46.0083244,10.9333862,"node/1619187913",,"information",,
46.0090014,10.9419076,"node/1619187918",,"information",,
46.0091663,10.9349088,"node/1619187922",,"information",,
46.0093204,10.9343448,"node/1619187941",,"information",,
46.0127195,10.9377927,"node/1619187962",,"information",,
46.0140081,10.9475015,"node/1619187995",,"information",,
46.0164288,10.9477764,"node/1619187997",,"information",,
45.9212938,10.8309852,"node/1628722774",,"information",,
45.9252842,10.8378884,"node/1628722779",,"information","yes",
45.9270754,10.8327118,"node/1628722833",,"information","yes",
45.9286973,10.836857,"node/1628722869",,"information","yes",
45.9293963,10.823565,"node/1628722882",,"information","yes",
45.9303139,10.8271235,"node/1628722969",,"information","yes",
45.9347376,10.8324037,"node/1628723008",,"information","yes",
45.9347512,10.8325575,"node/1628723017",,"information","yes",
45.9360348,10.8376996,"node/1628723086",,"information","yes",
45.8700966,10.878273,"node/1631831500",,"information",,
45.8735912,10.8674289,"node/1631831501",,"information",,
45.8758916,10.8895474,"node/1631831503",,"information","yes",
45.8771518,10.8645174,"node/1631831504",,"information",,
45.8778102,10.857705,"node/1631831505",,"information",,
45.8787264,10.8571662,"node/1631831507",,"information",,
45.8787963,10.8563875,"node/1631831508",,"information",,
45.8788283,10.8562794,"node/1631831509",,"information",,
45.8820483,10.8463903,"node/1631831522",,"information","yes",
45.8878028,10.8535007,"node/1631831523",,"information",,
45.8886887,10.8538476,"node/1631831524",,"information",,
45.8929285,10.8872053,"node/1631831526",,"information",,
45.8940363,10.8870049,"node/1631831530",,"information",,
45.8946155,10.8518926,"node/1631831531",,"information",,
45.8983276,10.8531898,"node/1631831540",,"information",,
45.8991167,10.8518529,"node/1631831547",,"information",,
45.904385,10.843469,"node/1631831561",,"information",,
45.9653525,10.8115515,"node/1632690315",,"information","yes",
45.9188324,10.855254,"node/1635683662",,"information",,
45.9204477,10.8577818,"node/1635683667",,"information",,
45.9205576,10.8573445,"node/1635683670",,"information",,
45.9216613,10.8738258,"node/1635683682",,"information",,
45.9237766,10.8716564,"node/1635683686",,"information","yes",
45.9239359,10.8715799,"node/1635683688",,"information",,
45.9283446,10.8654563,"node/1635683742",,"information",,
45.9329181,10.8707151,"node/1635683803",,"information",,
45.9342774,10.8763583,"node/1635683807",,"information","yes",
45.9344149,10.876585,"node/1635683815",,"information","yes",
45.9351308,10.8777459,"node/1635683831",,"information","yes",
45.9381171,10.8836045,"node/1635683916",,"information","yes",
46.0207638,11.041003,"node/1649567551",,"information","yes",
46.0208827,11.041902,"node/1649567553",,"information","yes",
46.2399855,11.0628696,"node/1654265144","Cammino Jacopeo D'Anaunia","information","yes",
45.8344032,10.9405673,"node/1670964070",,"information",,"yes"
45.8505594,10.933487,"node/1670994281",,"information",,
45.8691759,10.8868065,"node/1680289433",,"information",,"no"
45.8703028,10.8789745,"node/1680289464",,"information","yes",
46.1008416,11.0826677,"node/1689075471",,"information","yes",
46.1036619,11.0784508,"node/1689075691",,"information","yes",
45.8339767,10.7902335,"node/1690521158",,"information","yes",
45.8340666,10.7903223,"node/1690521159",,"information",,"no"
45.838242,10.7825204,"node/1690521184",,"information","yes",
45.8398574,10.7935331,"node/1690521265",,"information","yes",
45.8421462,10.778799,"node/1690521297",,"information","yes",
45.8494753,10.7975635,"node/1690521649",,"information",,
45.8528752,10.7966694,"node/1690521732",,"information","yes",
45.8552756,10.8006927,"node/1690521836",,"information","yes",
45.8945913,10.7798739,"node/1701471013",,"information","yes",
45.8956855,10.7794791,"node/1701471229",,"information","yes",
45.895807,10.7814979,"node/1701471254","Malga Dromaé","information","yes",
45.8829532,10.829162,"node/1704963792",,"information","yes",
45.8836949,10.8298461,"node/1704963898",,"information","yes",
45.8354952,10.7559152,"node/1707502320",,"information","yes",
45.8364769,10.7529318,"node/1707502339",,"information","yes",
45.8366022,10.7551502,"node/1707502354",,"information","yes",
45.8372661,10.7597214,"node/1707502375",,"information","yes",
45.8375044,10.760024,"node/1707502417",,"information",,
45.8464835,10.7678842,"node/1707502637",,"information","yes",
45.848216,10.684018,"node/1707502652",,"information","yes",
45.8562503,10.6882339,"node/1707502663","Bochèt de Casèt","information","yes",
45.8614804,10.7043085,"node/1707502738",,"information","yes",
45.8618826,10.7104491,"node/1707502785",,"information","yes",
45.8639273,10.8133303,"node/1707502858",,"information","yes",
45.8650002,10.7888627,"node/1707502970",,"information","yes",
45.866809,10.7873677,"node/1707503043",,"information",,
45.8702607,10.7159675,"node/1707503198",,"information",,
45.8709498,10.7735113,"node/1707503236",,"information",,
45.8731309,10.7299878,"node/1707503297",,"information","yes",
45.8798038,10.7389482,"node/1707503614","Roccolo","information","yes",
45.8812312,10.7345943,"node/1707503642","Mountain & Garda Bike","information",,
45.9347883,10.9062406,"node/1708665277",,"information","yes",
46.2011676,11.3789756,"node/1711813698","Malga Buse del Sasso","information","yes",
46.201981,11.3796566,"node/1711813704",,"information","yes","yes"
46.2084184,11.375169,"node/1711814660",,"information","yes",
46.2127773,11.3761699,"node/1711815507",,"information","yes",
46.212808,11.3764074,"node/1711815532",,"information","yes",
46.2160664,11.3736767,"node/1711815778",,"information","yes",
45.9108837,10.8518623,"node/1725755178",,"information","yes",
45.9356132,10.9108639,"node/1725755189",,"information","yes",
45.9364217,10.9101928,"node/1725755198",,"information","yes",
45.8847994,10.7310621,"node/1726617829",,"information",,
45.8860814,10.7310082,"node/1726617849","Mountain & Garda Bike","information",,
45.8865442,10.7312167,"node/1726617852",,"information","yes",
46.2044391,11.338458,"node/1734631836","Loca","information","yes",
46.2202645,11.3400057,"node/1734631886",,"information","yes",
46.2071295,11.3447532,"node/1734644919",,"information","yes",
46.2079299,11.3452607,"node/1734644964",,"information","yes",
46.1912138,11.3663508,"node/1734668596",,"information","yes",
46.1912158,11.3665485,"node/1734668611",,"information","yes",
46.1920136,11.3655197,"node/1734668667",,"information","yes",
46.2049854,11.3523142,"node/1734668696",,"information","yes",
46.2050676,11.3524385,"node/1734668709",,"information","yes",
46.1875398,11.362169,"node/1734673706",,"information","yes",
46.1876883,11.3618066,"node/1734673710",,"information","yes",
45.8367001,10.8149206,"node/1737618077",,"information","yes",
45.850081,10.8234259,"node/1737618137",,"information","yes",
45.9276358,10.8825575,"node/1741873531",,"information",,
45.9284296,10.8845423,"node/1741873536",,"information",,
45.9306306,10.8803704,"node/1741873555",,"information",,
45.9323104,10.8794952,"node/1741873564",,"information",,
45.9341765,10.8794926,"node/1741873574",,"information",,
45.9409214,10.8895155,"node/1741873580",,"information",,
45.9415222,10.8902118,"node/1741873586",,"information",,
45.9432243,10.8885228,"node/1741873588",,"information",,
45.9471806,10.8925047,"node/1741873590",,"information",,
46.0420789,11.2706612,"node/1744312935",,"information","yes",
45.8578754,10.98049,"node/1760214953",,"information","yes",
46.4322606,11.175601,"node/1761789738",,"information","yes",
46.4414562,11.1909945,"node/1761789739",,"information","yes",
46.4417331,11.1770377,"node/1761789740",,"information","yes",
46.447924,11.2125587,"node/1761789753",,"information","yes",
46.0911954,11.163168,"node/1763371258",,"information","yes",
46.0921492,11.1606006,"node/1763371275",,"information","yes",
46.0940941,11.146193,"node/1763371323",,"information","yes",
46.0950622,11.1542546,"node/1763371344",,"information","yes",
45.9493951,11.2466257,"node/1766653361",,"information","yes",
46.0800447,11.3673403,"node/1766653683",,"information","yes",
46.0296483,11.2551627,"node/1766675491",,"information","yes",
46.0323818,11.263639,"node/1766675492",,"information","yes",
46.04328,10.6785442,"node/1767600983",,"information","yes",
46.0424562,10.6827439,"node/1767616754",,"information","yes",
45.9616671,10.8149255,"node/1767830588",,"information","yes",
46.1236348,11.5112687,"node/1770703081",,"information","yes",
45.849141,11.2227412,"node/1774194392","Monte Maggio","information","yes",
45.8495124,11.222508,"node/1774194397",,"information","yes",
45.8504437,11.2214839,"node/1774194399",,"information","yes",
45.8528005,11.2203834,"node/1774194405",,"information","yes",
45.852854,11.2201436,"node/1774194406",,"information","yes",
45.8648234,11.2211762,"node/1774194449",,"information","yes",
45.8708419,11.2177931,"node/1774194471",,"information","yes",
45.955989,11.059872,"node/1775862308",,"information",,
45.9708103,10.9387527,"node/1780327670",,"information","yes",
45.971635,10.9351496,"node/1780327752",,"information","yes",
45.9035169,10.8372547,"node/1781834707",,"information",,
45.9040556,10.8354161,"node/1781834708",,"information",,
45.9058879,10.8355078,"node/1781834709",,"information",,
45.9085818,10.8332985,"node/1781834710",,"information",,
45.9089613,10.8349852,"node/1781834711",,"information",,
45.9094733,10.8319938,"node/1781834712",,"information",,
45.9106639,10.8311535,"node/1781834713",,"information",,
45.9167148,10.8259327,"node/1781834714",,"information",,
45.9172485,10.8255582,"node/1781834715",,"information",,
45.9184703,10.830333,"node/1781834716",,"information",,
45.9189596,10.8276001,"node/1781834717",,"information",,
45.9212723,10.8418951,"node/1781834727",,"information","yes",
45.9213066,10.841755,"node/1781834728",,"information","yes",
45.9216081,10.8287304,"node/1781834729",,"information",,
45.9242846,10.843975,"node/1781834731",,"information","yes",
45.92816,10.843677,"node/1781834735",,"information","yes",
45.9351734,10.8482823,"node/1781834753",,"information","yes",
45.9360116,10.8474922,"node/1781834759",,"information","yes",
45.8715328,10.8248932,"node/1782752181","Foletti - Biacesa","information","yes",
45.8654339,10.8306903,"node/1782752186","Susatti - Riva","information","yes",
45.8665191,10.8066714,"node/1782752311",,"information","yes",
45.8666123,10.809587,"node/1782752314",,"information","yes",
45.8669944,10.8113374,"node/1782752336",,"information","yes",
45.8677045,10.8120121,"node/1782752429",,"information","yes",
45.8679336,10.8125378,"node/1782752470",,"information","yes",
45.8695529,10.8285197,"node/1782752639",,"information","yes",
45.8707625,10.8191865,"node/1782752703",,"information","yes",
45.8723859,10.8177769,"node/1782752781",,"information","yes",
45.8544666,10.7156267,"node/1792033392",,"information","yes",
45.8595845,10.7080631,"node/1792033535",,"information","yes",
45.8605037,10.7014218,"node/1792033599",,"information","yes",
45.8639932,10.7681347,"node/1792033602",,"information","yes",
45.8652278,10.7890405,"node/1792033606",,"information","yes",
45.866103,10.7888587,"node/1792033616",,"information","yes",
45.8661167,10.7698621,"node/1792033617",,"information","yes",
45.8672189,10.7664475,"node/1792033618",,"information","yes",
45.8689592,10.764189,"node/1792033620",,"information","yes",
45.8711276,10.7634572,"node/1792033623",,"information","yes",
45.8725939,10.7624295,"node/1792033626","Mountain & Garda Bike","information",,
46.4186075,11.6620058,"node/1796995342","Pontac","information",,
46.4194292,11.6688109,"node/1796995366","Pont de Val","information",,
46.2166759,11.1183439,"node/1800668286",,"information","yes",
46.0643794,11.3509578,"node/1801202056",,"information","yes",
45.9828301,11.2055183,"node/1802521122","Malga Doss del Bue","information","yes","yes"
45.9815684,11.2070069,"node/1802521127","Prai Veci","information","yes","yes"
45.9799136,11.2081228,"node/1802521128","Punto Tappa Vigolana","information","yes","yes"
45.970702,11.2227358,"node/1802521139",,"information","yes","yes"
45.9710526,11.2230277,"node/1802521143",,"information","yes","yes"
45.9729848,11.2135859,"node/1802521148",,"information","yes","yes"
45.9737559,11.1974306,"node/1802521152",,"information","yes",
45.9738764,11.2129276,"node/1802521153",,"information","yes","yes"
45.97584,11.2182139,"node/1802521166",,"information","yes","yes"
45.9766594,11.1989594,"node/1802521175",,"information","yes","no"
45.9774587,11.2088171,"node/1802521192",,"information","yes",
45.9790102,11.2015832,"node/1802521237",,"information","yes","no"
45.9809457,11.2031174,"node/1802521309",,"information","yes","no"
45.9823753,11.2036374,"node/1802521315",,"information","yes","no"
45.842881,10.8107347,"node/1803248399",,"information","yes",
45.8513955,10.8198447,"node/1803248708",,"information","yes",
46.1238482,11.4764835,"node/1805945679",,"information","yes",
46.1319983,11.4198509,"node/1805946979",,"information","yes",
46.1320017,11.4209019,"node/1805946984",,"information","yes",
45.8643581,10.8809675,"node/1808677399",,"information",,
45.8994209,10.7314027,"node/1808690360",,"information",,
45.9112029,10.7387547,"node/1808690465",,"information",,
45.9117074,10.7414097,"node/1808690542",,"information",,
45.9203808,10.7513214,"node/1808690908","Mountain & Garda Bike","information",,
45.9209945,10.7576518,"node/1808690942",,"information","yes",
45.9212135,10.7570967,"node/1808690947",,"information","yes",
45.9212862,10.7570208,"node/1808690950","Mountain & Garda Bike","information",,
45.8212809,11.123893,"node/1810308845",,"information","yes",
45.8238939,11.1173144,"node/1810308943",,"information","yes",
45.8373132,11.1467162,"node/1810309028",,"information","yes",
46.2682931,11.1531062,"node/1810359873","Kofel","information","yes",
46.261832,11.1431615,"node/1810359887","Vilpua","information","yes",
46.2716057,11.1508404,"node/1810359889",,"information","yes",
46.2716159,11.150872,"node/1810359890",,"information","yes",
46.2722013,11.1543333,"node/1810359891",,"information","yes",
45.869895,10.8203927,"node/1813898202",,"information","yes",
45.869934,10.8198627,"node/1813898208",,"information","yes",
45.872613,10.821528,"node/1813898494",,"information","yes",
45.8744677,10.8202797,"node/1813898637",,"information","yes",
45.8747991,10.8210983,"node/1813898693",,"information","yes",
45.8754855,10.821113,"node/1813898833",,"information","yes",
45.8649944,10.8817483,"node/1816634573",,"information","yes",
45.8863564,10.8526606,"node/1816634643",,"information",,
45.8652905,10.8183467,"node/1817652500",,"information",,
45.8783342,10.7450637,"node/1817652504","Mountain & Garda Bike","information",,
45.888802,10.731309,"node/1817652699","Mountain & Garda Bike","information",,
45.8888963,10.7386091,"node/1817652701",,"information",,
45.8892591,10.7313435,"node/1817652702","Mountain & Garda Bike","information","yes",
45.8899801,10.7320801,"node/1817652703","Mountain & Garda Bike","information","yes",
45.8966452,10.7507658,"node/1817652724",,"information","yes",
45.8966748,10.7507097,"node/1817652726","Sella di Monte Cocca","information","yes",
45.8982024,10.7249369,"node/1817652739","Mountain & Garda Bike","information",,
45.9077288,10.7282718,"node/1817652838",,"information","yes",
45.9127234,10.7303073,"node/1817652945","Mountain & Garda Bike","information","yes",
45.9127323,10.7305693,"node/1817652952",,"information",,
45.9213038,10.7642574,"node/1817653091",,"information","yes",
45.9238796,10.7614853,"node/1817653111","Mountain & Garda Bike","information",,
45.9239655,10.7616253,"node/1817653124","Malga Trat","information","yes",
46.2535298,11.8192608,"node/1818550478","San Martino","information","yes",
46.2535571,11.818709,"node/1818550479","San Martino","information","yes",
46.1723259,11.5456122,"node/1819340459",,"information","yes",
46.2147631,11.384594,"node/1819541443",,"information","yes",
46.2245954,11.3803318,"node/1819541461",,"information","yes",
46.2246812,11.3804216,"node/1819541463",,"information","yes",
46.2427899,11.3676848,"node/1819542172",,"information","yes",
46.2504016,11.346207,"node/1819543684",,"information","yes",
46.2530695,11.3556581,"node/1819544248",,"information","yes",
46.1611523,11.5289902,"node/1820543037",,"information","yes",
46.1943115,11.3721374,"node/1820820056","Passo Mirafiori","information","yes",
46.1857634,11.3955237,"node/1820876926",,"information","yes",
46.1887184,11.3985483,"node/1820876985",,"information","yes",
46.1969001,11.1373495,"node/1825159048","Maso Belvedere","information","yes",
46.1935952,11.1442214,"node/1825159051",,"information","yes",
46.1997955,11.1733091,"node/1825195924","Fontanelle di Faedo","information","yes",
46.2129916,11.1919852,"node/1825203214","Passo della Crocola","information","yes",
