"stopId","stopName","stopLat","stopLon","wheelchairBoarding"
1107,"Susa'",46.051111,11.223539,0
1116,"Acquaviva-Pizzeria",45.980673,11.116452,0
1119,"Besenello-Ferm. Sud",45.937109,11.110678,0
1132,"Mori-Stazione F.S.",45.861909,11.000618,0
1137,"Mori-Difr.Discoteca Fanum",45.855035,10.946812,0
1145,"Riva Via D.Chiesa",45.888706,10.846075,0
3167,"P.Arche-Sc.Medie",46.03562,10.870542,0
1151,"Arco S.Caterina Eurospar",45.904792,10.86422,0
1157,"Bolognano Bivio",45.910903,10.900309,0
1160,"Massone Case Itea",45.921813,10.899108,0
1165,"Arco S.Caterina Eurospar",45.904663,10.863891,0
1168,"Riva Del G. C.Comm. 2000",45.897765,10.852435,0
1169,"Riva D/Garda Rione Degasperi",45.894834,10.849462,0
1170,"Riva D/Garda Viale Martiri",45.887604,10.844054,0
1186,"Besenello-Ferm. Nord",45.946015,11.106023,0
1191,"Tonadico-Lisiera",46.181183,11.841123,0
1195,"Passo Cereda",46.192986,11.905223,0
1199,"Sagron",46.195002,11.943357,0
1202,"Bellamonte-H.Torretta",46.311058,11.6745,0
1206,"Bivio Malga Juribello",46.300119,11.763517,0
1210,"P.Sso Rolle-Malga Fosse",46.289455,11.79858,0
1213,"S.Martino di C.-H.Belvedere",46.264314,11.801833,0
1224,"Caoria-Ex Bar Cauriol",46.194858,11.680894,0
1229,"Bivio Prade",46.151486,11.741642,0
1234,"Zortea-Loc. Mureri",46.164872,11.757456,0
1237,"Passo Gobbera",46.148011,11.756872,0
1239,"Canal S.Bovo",46.154704,11.73304,0
1242,"Cavalese-Hotel Coronelle",46.294815,11.454263,0
1245,"Varena-Pizz. La Cantinetta",46.302821,11.454024,0
1250,"Roveda-Maso Puech Pote",46.074384,11.287907,0
1254,"Roveda-Maso Martinotti",46.071815,11.304078,0
1258,"Canezza-Rist. Al Sole",46.08011,11.275681,0
1262,"Telve-Via S.Giustina",46.072891,11.484734,0
1713,"Enguiso",45.905795,10.72922,0
1271,"Ronchi-Loc. Marchi",46.066813,11.432584,0
1462,"Marocche",45.998564,10.925295,0
1468,"Dro-Carabinieri",45.958516,10.906523,0
1472,"Roncegno Chiesa",46.049712,11.406684,0
1477,"Carano",46.292416,11.437238,0
1486,"Faida-Rauta",46.112841,11.253843,0
1493,"Canzolino-Hotel Miralago",46.082622,11.230442,0
1498,"Ferrari-Hotel Scoiattolo",46.111813,11.234198,0
1502,"Mazzanigo",46.103797,11.188919,0
1710,"Bezzecca-Vigili Del Fuoco",45.893204,10.723837,0
1509,"Vigo Lomaso",46.01321,10.869079,0
1512,"Fiavè-Caseificio",46.001943,10.846004,0
1517,"Ballino",45.965503,10.811513,0
1522,"Tenno-Rist. Alla Croce",45.918081,10.83284,0
1526,"Gavazzo",45.912491,10.840954,0
1539,"Varone Via Ballino 14",45.904369,10.842057,0
1544,"Varone Sc.Alberghiera",45.901569,10.84431,0
1549,"Fiavè-Bar Aurora",46.001313,10.841014,0
1553,"Dasindo",46.011618,10.860458,0
1556,"Campo Lomaso",46.02368,10.865724,0
1559,"Comighello",46.030953,10.851467,0
1562,"Villa di Bleggio",46.029307,10.841954,0
1565,"Marcè Bivio",46.019261,10.823814,0
1569,"Cavaione",46.02257,10.819804,0
1572,"Bivedo",46.028738,10.82665,0
1588,"Agrone",45.954529,10.650079,0
3944,"Vezzano Apt",46.075558,10.996341,0
1589,"Pieve di Bono-Tratt.Borel",45.935769,10.63906,0
1592,"Cologna di P.Bono",45.931355,10.63745,0
1593,"Cimego-Centrale Enel",45.924618,10.632708,0
1596,"Cimego Quartinago",45.910622,10.611835,0
1597,"Cimego-Bar Porte",45.904469,10.608408,0
1598,"Condino-Alb.Condino",45.891406,10.60156,0
1599,"Condino",45.889021,10.59961,0
1600,"Condino-Case Itea",45.884992,10.596494,0
1601,"Condino-Cartiere",45.880389,10.592588,0
1602,"Condino-Carpenteria",45.874623,10.588411,0
1708,"Mezzolago",45.88104,10.750447,0
3619,"Assizzi Bivio-Dir. Levico",46.051276,11.250473,0
3655,"Marter Via Nazionale 24",46.037113,11.398467,0
1578,"Breguzzo-Hotel Carlone",46.006214,10.697765,0
1584,"Lardaro",45.969381,10.660893,0
1604,"Storo-Hotel Al Melograno",45.850171,10.575247,0
1608,"Casa Rossa",45.85244,10.565998,0
1609,"Darzo-Stork Club",45.849192,10.55967,0
1610,"Darzo",45.841241,10.549702,0
1611,"Darzo-Zona Ind.Le",45.834353,10.542857,0
1631,"Cologna di P.Bono",45.931273,10.637534,0
1635,"Condino-Cartiere",45.88037,10.592622,0
1640,"Lodrone",45.829324,10.5357,0
1646,"Godenzo",46.028886,10.883224,0
1650,"Premione-Via di Pestelan",46.047643,10.880493,0
1659,"Sclemo",46.055964,10.884041,0
1663,"S.Lorenzo In Banale",46.076504,10.907305,0
1666,"Lago Nembia-Casa Enel",46.107358,10.943027,0
1673,"Lago Nembia",46.095952,10.933324,0
1675,"Tavodo-Incr.S.P.",46.06476,10.892034,0
1676,"Sclemo",46.055896,10.884206,0
3401,"Valle di Terragnolo",45.882059,11.153697,0
3494,"Brentonico-Via Calzolari",45.819109,10.956539,0
3758,"Imer-Loc. Casa Bianca 10",46.147268,11.803997,0
1677,"Sclemo-Via Dei Caputel",46.053763,10.879429,0
1680,"Stenico-Dologno",46.05348,10.873597,0
1681,"Stenico-Case Nuove",46.052287,10.860169,0
1682,"Stenico",46.051868,10.853805,0
1683,"Premione",46.048262,10.874064,0
1684,"Villa Banale",46.046301,10.887086,0
1689,"Bersone",45.944017,10.633506,0
1690,"Praso",45.949536,10.637414,0
1691,"Daone",45.947374,10.621184,0
1692,"Castelnuovo-Zanzibar",46.0602,11.490312,0
1693,"Carzano",46.069839,11.493617,0
1695,"Scurelle-Via Murazzo",46.069127,11.498027,0
5240,"Cadine Strada di Cadine 5",46.086923,11.069368,0
1696,"Strigno-Loc.Colle",46.067461,11.516074,0
1697,"Spera",46.07041,11.508857,0
1699,"Samone",46.08122,11.521945,0
1700,"Riva Del G.-Bivio Val Ledro",45.894756,10.842615,0
1701,"Pregasina Bivio",45.864433,10.812754,0
1704,"Prè",45.866333,10.788169,0
1706,"Molina di Ledro",45.871762,10.772216,0
1707,"Molina di Ledro-Lago",45.873683,10.766712,0
1709,"Pieve di Ledro",45.889221,10.730942,0
1715,"Lenzumo-Bar Taverna",45.913165,10.728461,0
1716,"Enguiso",45.906001,10.729023,0
1779,"Trento-Via S.Severino Dif. 127",46.051021,11.11159,0
1784,"Aldeno-Loc. Ciausa",45.975689,11.083537,0
1788,"Cimone-Loc. Battistoni",45.977954,11.064839,0
1993,"Serrada",45.890915,11.154072,0
1793,"Garniga Terme-Loc. Zobbio",45.990055,11.083483,0
1796,"Garniga Vecchia-Case di Sotto",46.012362,11.078792,0
1801,"Trento-Tangenziale",46.047755,11.113459,0
1807,"Trento-V. S.Francesco",46.067015,11.126396,0
1816,"V.Vattaro-Difr.Civ.10B",46.005903,11.190843,0
1820,"Bosentino-Loc.Mandola",46.000565,11.216062,0
1824,"Campregheri Bivio",45.984608,11.232636,0
1828,"Centa-Bivio M.Cioli",45.963371,11.220885,0
1832,"Nosellari-Alb. Al Bivio",45.931381,11.244896,0
1836,"Lago di Lavarone",45.933981,11.255937,0
1840,"Stengheli",45.949561,11.258659,0
1844,"Lavarone Cappella",45.936708,11.275436,0
1849,"Luserna-Sp.9",45.924891,11.317933,0
1852,"Nosellari-Alb. Al Bivio",45.931477,11.244823,0
1857,"Ischia di Pergine",46.033155,11.247724,0
1861,"Tenna-Sp 16 Al Km 4",46.017113,11.266271,0
1688,"Castel Condino",45.916322,10.602714,0
4867,"Canè",46.119116,11.260806,0
5126,"Storo-Scuola Media",45.849333,10.575288,0
1872,"Toldo-Sp 50 Km 0.2 Balanzi",45.877319,11.065784,0
1879,"Vignala",45.861926,11.082476,0
1883,"Pozza di Trambileno",45.863266,11.08527,0
1903,"S.Margherita Via Trento/Vanga",45.800294,11.023363,0
1909,"Marani-Centrale Elettrica",45.769788,11.01022,0
1915,"Vò Sinistro",45.735022,10.959229,0
1920,"Avio-Cantina Sociale",45.732037,10.93847,0
1925,"Mama D'avio",45.704726,10.92175,0
1929,"S.Leonardo",45.704662,10.93099,0
1933,"Calliano-Bivio Folgaria",45.933179,11.096306,0
3895,"Cavizzana Bivio",46.371565,10.952171,0
1901,"Marco-Zona Ind.Le",45.825549,11.010721,0
1937,"Peneri",45.918996,11.145347,0
1940,"Folgaria-Via 25 Aprile",45.918634,11.162222,0
1948,"S.Sebastiano-Sez.Cacciatori",45.925469,11.214887,0
1954,"Costa di Folgaria",45.920368,11.189059,0
1959,"Villa Lagarina-Carabinieri",45.916303,11.034064,0
1963,"Chiusole",45.92542,11.05326,0
1974,"Valduga-Prima",45.876701,11.124251,0
1979,"Piazza di Terragnolo",45.878928,11.152416,0
1985,"Baisi",45.867136,11.182109,0
1989,"Castello",45.880834,11.141527,0
1997,"Folgaria-Rotatoria",45.913038,11.178088,0
2002,"Chizzola-Sp. 90 Km 16.8",45.817738,11.003965,0
2007,"Pilcante-Capitelli",45.772609,11.001559,0
2011,"Sabbionara-Casello Autostr.",45.746871,10.976755,0
2023,"Dosso-Loc. Brentegan",45.880222,11.051101,0
2029,"Aste",45.790383,11.095312,0
2649,"Toss-Sud-Via Verdi",46.275582,11.080015,0
3981,"Primolano-Ex Staz. Fs",45.96569,11.700902,0
4009,"Cimego-Albergo Aurora",45.912809,10.619455,0
4013,"Cavedago-Albergo Olisamir",46.185905,11.032963,0
4024,"Masi D'avio Ss.12 Civ. 2",45.719509,10.940406,0
4030,"Pieve di Ledro-Via Nuova",45.890616,10.727428,0
4041,"Arco Via Marconi",45.917805,10.88516,0
4061,"Vigne Cimitero",45.919409,10.863098,0
4069,"Arco V.Cesare Battisti",45.918508,10.882411,0
4072,"Lago Cavedine-Civ. 7",46.017361,10.958937,0
4078,"Lago di Cavedine-Bv.Lastoni",46.003468,10.956083,0
3805,"Mezzocorona Scuole Medie",46.213267,11.117117,0
3809,"Mezzolombardo Via Milano",46.208839,11.093689,0
3870,"Maso Tingherla",46.067712,11.314825,0
3916,"Lausen Polo Scolastico",46.151269,11.734022,0
3951,"Lausen Loc. Pradel",46.149687,11.738813,0
4083,"Staineri-Dir. S.Anna",45.797302,11.093487,0
4146,"Mezzomonte Civ. 23-Fontana",45.918043,11.134534,0
4149,"Storo-Via Sette Civ. 8",45.848472,10.574439,0
4156,"S.Francesco-Maso Prigheli",46.105438,11.314606,0
4329,"S.Chiara-Staz. Fs",46.054385,11.13544,0
2591,"Cles Ferrovia",46.364542,11.038895,0
4165,"Molina di Fiemme-Via Cembra 47",46.268508,11.410247,0
4194,"Terlago Via Per Vezzano 9",46.099436,11.032602,0
4195,"Dietrobeseno-Chiesetta",45.925137,11.120464,0
4199,"Credai",46.342544,11.127381,0
4221,"Peio Area Faunistica",46.358569,10.666184,0
4233,"Flavon Nord",46.301834,11.028059,0
4252,"Castello di F. Nucleo Stazione",46.287189,11.421064,0
2034,"Obra di Vallarsa",45.764916,11.116504,0
2061,"Pozzacchio Bivio",45.844983,11.074256,0
2064,"Zocchio",45.809064,11.096515,0
2067,"S.Anna di Vallarsa",45.794758,11.096737,0
2072,"Raossi-Loc.Corte",45.782482,11.114263,0
2085,"Speccheri",45.765508,11.129886,0
2100,"Ronzo Chienis-Via Longa",45.888625,10.948741,0
2104,"Manzano.",45.866524,10.953423,0
2108,"Loppio-Bivio",45.85577,10.932164,0
2126,"Castione",45.837801,10.953532,0
2130,"Fontechel-Bivio S.Giacomo",45.814087,10.945968,0
2135,"Brentonico-Mobil.Zoller",45.822387,10.962756,0
2141,"Crosano-Fam. Coop.",45.820049,10.975655,0
2174,"Civezzano-Quadrivio",46.089186,11.185616,0
2210,"Visintainer Bivio",46.032037,11.267098,0
2212,"Ivano Fracena",46.057114,11.528163,0
2216,"Lochere Bivio Quaere",45.991197,11.300217,0
2227,"Fiera di Primiero",46.172235,11.823741,0
2230,"Transacqua-Albergo Belvedere",46.177762,11.837163,0
2236,"S.Caterina di Pergine",46.017255,11.227013,0
2256,"Strigno-Via Roma",46.063333,11.523678,0
2259,"Viarago-Via Montegian",46.079285,11.259876,0
2271,"Cavrasto Itea",46.018633,10.818609,0
2278,"Vigo Cavedine-Sp84",45.977989,10.976708,0
2286,"Enguiso Via Del Bo' Civ. 2",45.909557,10.728931,0
2289,"Lodrone-Hotel Castel Lodrone",45.830957,10.539451,0
2293,"Molveno-Cimitero",46.141389,10.965587,0
2297,"S.Alessandro",45.888068,10.862062,0
2253,"Calvola",45.92649,10.831529,0
4217,"Cles-Ex Bentivoglio",46.358211,11.037125,0
4237,"Maso Part-Magazzino S.O.R.",46.188422,11.106183,0
4245,"Seio Centro Sportivo Verde",46.411721,11.118516,0
2300,"S.Alessandro Cartiera",45.887068,10.855456,0
2304,"S.Giorgio Zona Artigianale",45.904914,10.874925,0
168,"Piazza Vicenza",46.062292,11.132772,0
2309,"Varone Via Venezia/Sega",45.908163,10.845083,0
2314,"Riva Del G.-Via D. Chiesa",45.888587,10.846175,0
2317,"Obra di Vallarsa Civ. 13",45.76671,11.114411,0
2331,"Loc.Cave di Corne'-Loc.Saiori",45.809262,10.981073,0
2545,"Genzianella",46.151,10.980267,0
4115,"Trento-Via Zambra-Ist.Arte",46.09236,11.116454,0
4179,"Rov.Z.Ind. 'Viale Industria'",45.871712,11.020613,0
4228,"Rovereto Z.Ind.V.Di Vittorio34",45.863112,11.020759,0
4262,"Rovereto-Parco Ferrari.",45.877911,11.033332,0
2267,"Patone",45.902767,11.000423,0
2244,"Rovereto-C.Rosmini-Monumento",45.890842,11.043033,0
2327,"Ss.349 Al Km. 15",45.989043,11.222359,0
2336,"Ronzo Chienis-Via Bordala",45.892389,10.953621,0
2346,"Pomarolo-Via Del Pionte",45.925171,11.048059,0
2362,"Levico T.-Inc. Via Delle Alte",46.017559,11.341849,0
2367,"Villa-Solo Dir. Strigno Fs",46.056889,11.519595,0
2376,"Cavalese-Ospedale",46.289132,11.454838,0
2387,"Magras-Bivio",46.360122,10.912466,0
2391,"Pracorno Bivio Pozze",46.378808,10.869665,0
2396,"Piazzola Bivio",46.406018,10.828573,0
2401,"Piazzola",46.410436,10.817919,0
2406,"Somrabbi",46.410071,10.800285,0
2409,"Rabbi Bagni",46.40762,10.808739,0
2415,"Monclassico",46.333268,10.888506,0
2419,"Località Bonetei",46.320999,10.872238,0
2424,"Genziana",46.260118,10.854862,0
2430,"Claiano Bivio",46.312711,10.776897,0
2434,"Castello di Pellizzano",46.32175,10.7744,0
2440,"Dimaro-Ponte",46.327957,10.870296,0
2441,"Deggiano Bivio",46.323839,10.851495,0
2445,"Piano di Commezzadura",46.320439,10.825419,0
2454,"Fucine",46.311165,10.731621,0
2457,"Vermiglio",46.296726,10.689145,0
2462,"Passo Tonale-Locatori",46.261366,10.59441,0
2479,"Peio-Campeggio Val di Sole",46.356724,10.679113,0
2512,"Mezzocorona-Borg.",46.214948,11.118695,0
2516,"Roverè Della Luna-Sud",46.246991,11.164688,0
2519,"Mezzocorona Ferrovia",46.206335,11.127415,0
2526,"Faedo-Via Case Sparse. 9",46.191841,11.155681,0
2531,"Mezzolombardo-Nord",46.216896,11.0872,0
2535,"Castel Belfort",46.204621,11.040809,0
2539,"Cavedago Maso Canton",46.185517,11.038547,0
2343,"Masi di Vigo Cavedine",45.965319,10.973622,0
2541,"Cavedago-Cimitero",46.185023,11.021294,0
2550,"Maso Daldoss",46.181931,11.020559,0
2555,"Fai Paganella-Miravalle",46.175485,11.058938,0
2576,"Nave S.Felice",46.166862,11.113223,0
2580,"Mezzocorona Borgata",46.214118,11.118809,0
2586,"Mollaro",46.294617,11.068172,0
4275,"S.Margherita-Via Trento",45.793543,11.022899,0
4280,"Marani-Centrale Elettrica",45.769911,11.010405,0
4285,"Sfruz-Via Smarano 16",46.339372,11.114523,0
5922,"Gosaldo",46.229015,11.95729,0
2596,"Cassana Ferrovia",46.375769,10.960513,0
2600,"Male' Ferrovia",46.35354,10.916942,0
2606,"Daolasa Ferrovia",46.319514,10.836164,0
2614,"Piano Commezzadura Ftm",46.317448,10.826353,0
2623,"Baselga di Bresimo",46.415259,10.985103,0
2628,"Marcena",46.441917,11.017475,0
2633,"Marcena Du Park",46.445771,11.013295,0
2637,"Lanza di Rumo",46.45475,11.01245,0
2645,"Vigo di Ton",46.265372,11.086167,0
2658,"Maso Tabarelli",46.182694,11.105639,0
2662,"Denno Magazzino",46.266671,11.055952,0
2667,"Cloz Sud",46.416351,11.084548,0
4972,"Fraveggio Vernisi",46.080553,10.995849,0
2673,"Fondo-Piazza S.Giovanni",46.439416,11.135808,0
2679,"Terres",46.309982,11.022795,0
2686,"Smarano",46.341949,11.107755,0
2696,"Lover",46.247526,11.024542,0
2701,"Palu' di G.-C.Polisportivo",46.159422,11.14357,0
2706,"Salter-Nord",46.381139,11.107306,0
2710,"Sarnonico",46.41862,11.140698,0
2715,"Ronzone",46.424183,11.151458,0
4292,"Canal S.Bovo Loc.Al Lago",46.167103,11.710155,0
4302,"Folgaria-Palasport",45.913508,11.173611,0
4308,"Smarano Via Schwarz",46.345071,11.111494,0
4314,"Pra Da Lac",45.894612,10.962039,0
4324,"Calceranica-Staz. Fs",46.00727,11.240536,0
4338,"Campi",45.911134,10.811283,0
4346,"Pergine-Via Dell'angi",46.049161,11.234423,0
4373,"Pergine-Via Marconi 195",46.067619,11.250116,0
4388,"Levico Terme-C.So Centrale 15",46.008563,11.303584,0
4391,"Ponte Arche-Via Ballino",46.031286,10.868637,0
4413,"Castello di Fiemme Via Roma",46.285237,11.438522,0
2243,"Molina",45.855439,10.986616,2
4295,"Siror-Bivio Loc. Zocaril",46.204414,11.818547,0
4333,"Prade Via Villanuova 1",46.157067,11.742961,0
4405,"Vigo di Ton Via S.Margherita",46.242208,11.062926,0
4426,"Rovere' D/Luna-Trentinalatte",46.252438,11.18467,0
4437,"Pera di Fassa-Seg.Vaiolet",46.438802,11.692741,0
4446,"Pian Del Vescovo",46.034556,11.755321,0
4452,"Tomaselli Incr. Via Arcevenna",46.070403,11.52431,0
4267,"Marco Via Ii Novembre 30",45.847344,11.011481,0
4271,"Marco-Zona Ind.Le",45.825731,11.011088,0
4460,"Rovereto 'Liceo Rosmini'",45.895066,11.043407,0
4495,"Pergine-Via Del Mani 5",46.067317,11.251306,0
4516,"Pergine-V.Padova",46.05371,11.242957,0
4529,"Maso Posser",46.026158,11.219088,0
4678,"Vervo'-Scuola Materna",46.307456,11.121384,0
215,"Povo Salé",46.062029,11.151722,1
4695,"Segno-V.Nazionaletrentingrana",46.299073,11.0696,0
4701,"Terres Loc. Tresenga",46.320236,11.014463,0
4709,"Pergine-V.Marconi Itea",46.066114,11.246563,0
4726,"Ronchi di Ala",45.738932,11.065749,0
209,"Romagnano Sud",46.012857,11.105449,2
4735,"Riva Del G Vle Dante Alighieri",45.886255,10.844525,0
4739,"Brione Campeggio",45.881511,10.861791,0
4742,"Riva V.Rovereto/Pascoli",45.885012,10.849033,0
4746,"Arco Via Mantova Dif.Cimitero",45.911738,10.881409,0
4783,"Anfo",45.76624,10.492104,0
4793,"Facendi V.S.Antonio-Capitello",46.22146,11.317781,0
4798,"Costasavina Via S.Martino 27",46.060818,11.224666,0
4805,"Segno Via Sonora Civ. 34",46.304725,11.07206,0
4825,"Lavenone-Via Nazionale",45.724764,10.428774,0
5797,"Pavillo.",46.331334,11.040788,0
4826,"Lavenone-Zona Industriale",45.731256,10.434312,0
4829,"Anfo-Locanda Loc. S.Antonio",45.799373,10.503631,0
4830,"Loc. San Giacomo'Pizzeria'",45.808932,10.509783,0
4831,"Ponte Caffaro-Via Caduti",45.81987,10.524535,0
4832,"Ponte Caffaro-Via Caduti 214",45.825015,10.53016,0
4835,"Loc. San Giacomo",45.813054,10.515905,0
4844,"Taio Via Roma. 59 E 62",46.317107,11.069215,0
4845,"Taio Via Roma. 122",46.315062,11.069839,0
4847,"S.Barbara",45.896161,10.940914,0
4853,"Gosaldo",46.221615,11.954571,0
4533,"Valcanover 'Ex Lanterna'",46.033103,11.229407,0
4541,"Susa'-Via Dei Ciliegi",46.047837,11.218768,0
4666,"Moena-Via Lowy 14-16",46.375484,11.65783,0
4720,"Malè Scuola Elementare",46.351617,10.91512,0
4852,"Villini-Via Mendola 5",46.417827,11.195583,0
4861,"Premione-Via Alla Closura",46.048034,10.871479,0
4863,"Preghena-Sp 68 Bivio",46.407458,11.011754,0
4865,"Croviana-Via Nazionale 174",46.341182,10.900305,0
4834,"Vaneze-Via Del Lavachel",46.055447,11.072394,0
4955,"Sopramonte-Via Belina 11",46.070915,11.063184,0
4961,"Calliano Sp 49 'Cimitero'",45.936629,11.098121,0
4966,"Egna-Termeno-Trenitalia",46.319098,11.257383,0
5037,"Calceranica C.So Alpini Gmp",46.0015,11.245598,0
5038,"Levico T. Fraz. Campiello",46.018805,11.353077,0
5050,"Passo Cereda Civ 9",46.192636,11.902743,0
5051,"Samoclevo-Bivio",46.365038,10.937469,0
5053,"Termon Nord",46.270225,11.036677,0
5056,"Ziano di Fiemme",46.286801,11.559854,0
5057,"Ragoli 'Croce'",46.054826,10.78159,0
5060,"Villini Dell'alpe Via Bolzano",46.418562,11.189171,0
5063,"Coredo Via Tavon 42",46.35361,11.088088,0
5064,"Coredo Via Trento",46.347117,11.08684,0
5065,"Lavarone Civ. 61",45.939296,11.273852,0
5067,"Andalo-Bivio Priori",46.177371,11.017827,0
5075,"Castelfondo Via Dante",46.452673,11.121797,0
5082,"Strigno Via Colle Civ. 6",46.06717,11.519093,0
5144,"Torchio Bivio Cogatti",46.09101,11.196994,0
5149,"Strigno-Stazione Fs",46.051416,11.514744,0
5153,"Serravalle-Trenitalia",45.808287,11.015222,0
5183,"Tres Via Predaia",46.322014,11.096784,0
5254,"Valmorbia Inc. Dosso/Tezze",45.81736,11.094239,0
5259,"Baitoni-V. Aldo Sette Civ.1",45.812948,10.546639,0
4857,"Centa Fraz. Valle",45.964834,11.232628,0
4858,"Centa Fraz. Conci",45.97435,11.244435,0
4868,"Fiorè",46.12068,11.265439,0
4979,"Pergine-Via S.Pietro Asl",46.063213,11.244429,0
5010,"Morganti-Maso Romina",45.930745,11.224036,0
5055,"Ragoli 'Macelleria'",46.051624,10.77514,0
5059,"Male' Via Degli Alpini 2",46.353384,10.911178,0
5080,"Cogolo Polo Scolastico",46.347399,10.69684,0
5133,"Transacqua-Via Delle Fonti",46.172998,11.8293,0
5138,"Masi-Incrocio Via Zurlon",45.964407,10.976932,0
5165,"Calavino-Via Battisti Civ 20",46.040787,10.982034,0
5205,"Grigno Casearia Monti Trentini",46.006597,11.649483,0
5236,"Favrio Civ. 65",45.999626,10.852372,0
5268,"Ortise' C/O Accesso Nord Paese",46.328622,10.784462,0
5470,"Regnana Alta",46.151194,11.31071,0
5273,"Molina di F.-Via Weber/Rive",46.273244,11.422097,0
5278,"Serrada Via Pasubio",45.888655,11.153269,0
5352,"Castello-Bivio di Stavel",46.321463,10.782423,0
5394,"Massone Via Cappuccini",45.920537,10.901734,0
5402,"Carpanè-Staz. Fs",45.859998,11.660863,0
5404,"Solagna-Staz. Fs",45.815551,11.721238,0
5436,"Tassullo Strada Quattro Ville",46.339649,11.052432,0
5449,"Ampola 'Parch. Biotopo'",45.872717,10.652963,0
5452,"Tres Loc.Bonifica",46.321235,11.082244,0
5458,"Terlago Via Omigo",46.097912,11.047916,0
5460,"Hacleri-Maso Markl",46.121312,11.339035,0
5472,"Sporminore Civ. 86",46.238268,11.027413,0
5479,"Claiano Nord-Sp 140",46.316343,10.773087,0
5489,"Nogarè-Via Pinetana 2/A",46.100574,11.212098,0
5499,"Moena Ss.48-Zona Artigianale",46.36095,11.644593,0
5617,"Cloz Loc. Panugola",46.41414,11.082422,0
5648,"Telve Sp 110 Bv Via Borgo",46.064371,11.476684,0
5665,"Scurelle Via Della Palanca",46.063316,11.503596,0
5685,"Castelfondo Via Dante",46.452549,11.121688,0
5703,"Riva Del G.-Via Ardaro 43",45.891649,10.838259,0
5709,"Samone Via Nuova Inferiore",46.079414,11.523,0
5719,"Taio Via Alpini 12/14",46.321229,11.068214,0
5732,"Mezzana-Parco Giochi",46.316523,10.796707,0
5749,"Lon-Via di Castel Tonin",46.084949,10.991519,0
5756,"Ronzone",46.424247,11.151851,0
5760,"Vervo' Via Castel Vervasium",46.307589,11.121519,0
5766,"Vervo'-Via Trento Civ. 8",46.308431,11.115889,0
5804,"Cunevo",46.282901,11.039964,0
5810,"Monte Terlago Boccari",46.107772,11.033516,0
5825,"Avio-Loc.Fontana",45.719125,10.928642,0
192,"Ravina Masere",46.039165,11.111935,2
2230,"Folaso",45.887214,11.001313,2
5425,"Zortea Bar Bellavista",46.163628,11.753067,0
5462,"Via S.Pietro 82-Villa Rosa",46.065063,11.248732,0
5476,"Romeno Scuola Elementare",46.393306,11.117608,0
5492,"Santa Croce Sp 5 Diram.Bivedo",46.024475,10.83625,0
5494,"Foppiano-Piazzale Chiesa",45.840857,11.062823,0
5678,"Revo'-Via Maffei",46.390022,11.064908,0
5737,"Ponte Caffaro-P.Zza Mercato",45.820117,10.528918,0
27,"San Vito",46.075433,11.138833,1
28,"Cognola 'Scuole'",46.075698,11.143991,2
29,"Cognola 'Scuole'",46.075853,11.144062,2
31,"Cognola Alla Veduta 'Roza'",46.078007,11.151432,2
37,"Degli Alpini Oberziner",46.079103,11.118143,2
38,"Cortesano",46.124481,11.133818,0
43,"Forte Bus De Vela",46.08533,11.069658,0
46,"Gabbiolo 'Campo Sportivo'",46.055265,11.148982,1
47,"Gabbiolo 'Campo Sportivo'",46.05531,11.148782,1
48,"Sp 76 Carpenedi",46.117195,11.108678,2
50,"Gardolo S.Anna",46.111144,11.109544,1
51,"Gardolo S.Anna",46.110834,11.109573,1
54,"Gardolo Piazza",46.10834,11.111719,1
55,"Gardolo Piazza",46.108506,11.111436,2
56,"Canova Aichner",46.101856,11.103284,2
58,"Gardolo Don Milani 8 Marzo",46.103934,11.117583,2
60,"Gardolo D.Milani 'Piscina'",46.106749,11.114389,2
62,"Gardolo S.Anna Carpenedi",46.11332,11.107854,1
63,"Gardolo S.Anna Carpenedi",46.113459,11.107399,1
64,"Gardolo Svincolo Ss.12",46.106227,11.109072,1
66,"Gazzadina Al Pontat",46.128445,11.129219,2
77,"Lavis Nazionale",46.138664,11.108989,2
78,"Lavis Piazza Mercato",46.137921,11.114458,1
79,"Lavis 'Municipio'",46.139321,11.111958,2
81,"Lavis Cembra",46.143164,11.106402,1
131,"Sp 76 'Piac'",46.12669,11.114532,1
677,"Zivignago",46.067276,11.252921,0
5484,"Mattarello-Ex St.Vestimenta",46.000768,11.126337,0
5491,"Tassullo Strada Quattro Ville",46.339811,11.052438,0
5903,"Maso Colpi Strada Dell'olmo 26",45.99232,11.320755,0
5911,"Trento-Via Galassa",46.113157,11.090203,0
5918,"Agordo-Luxottica",46.206605,11.946454,0
5926,"Gosaldo",46.271378,12.00462,0
5930,"Gosaldo",46.275807,12.016868,0
5935,"Vigo di Fassa-Fassa Coop",46.423145,11.679969,0
158,"Ss 45 'Montevideo'",46.080499,11.098333,2
2287,"Sp.20 Zisi",45.931416,11.022116,2
73,"Lamar 'Ftm'",46.125715,11.107713,2
85,"Centochiavi Dalla Fior",46.094611,11.120675,2
86,"Centochiavi Chiocchetti",46.093993,11.120699,2
88,"Parco di Melta",46.097274,11.119767,0
90,"Melta Centro",46.100104,11.11873,2
92,"Bettini 'Madonna Bianca'",46.0425,11.132908,2
93,"Stella 'S.Gaetano'",46.036416,11.130367,2
94,"Ss 12 'Casteller'",46.025284,11.132751,2
